id,validation,pdfName,directory
41373,Get,5368-optimistic-planning-in-markov-decision-processes-using-a-generative-model.pdf,41373_2014_NIPS_Get
41374,Get,5376-gaussian-process-volatility-model.pdf,41374_2014_NIPS_Get
41375,Get,5294-a-safe-screening-rule-for-sparse-logistic-regression.pdf,41375_2014_NIPS_Get
41376,Get,5569-hardness-of-parameter-estimation-in-graphical-models.pdf,41376_2014_NIPS_Get
41377,Get,5444-learning-neural-network-policies-with-guided-policy-search-under-unknown-dynamics.pdf,41377_2014_NIPS_Get
41378,Get,5224-magnitude-sensitive-preference-formation.pdf,41378_2014_NIPS_Get
41379,Get,5379-extreme-bandits.pdf,41379_2014_NIPS_Get
41380,Get,5229-distributed-estimation-information-loss-and-exponential-families.pdf,41380_2014_NIPS_Get
41381,Get,5430-non-convex-robust-pca.pdf,41381_2014_NIPS_Get
41382,Get,5503-simultaneous-model-selection-and-optimization-through-parameter-free-stochastic-learning.pdf,41382_2014_NIPS_Get
41383,Get,5287-learning-from-weakly-supervised-data-by-the-expectation-loss-svm-e-svm-algorithm.pdf,41383_2014_NIPS_Get
41384,Get,5555-message-passing-inference-for-large-scale-graphical-models-with-high-order-potentials.pdf,41384_2014_NIPS_Get
41385,Get,5285-encoding-high-dimensional-local-features-by-sparse-coding-based-fisher-vectors.pdf,41385_2014_NIPS_Get
41386,Get,5232-dependent-nonparametric-trees-for-dynamic-hierarchical-clustering.pdf,41386_2014_NIPS_Get
41387,Get,5538-causal-strategic-inference-in-networked-microfinance-economies.pdf,41387_2014_NIPS_Get
41388,Get,5629-learning-multiple-tasks-in-parallel-with-a-shared-annotator.pdf,41388_2014_NIPS_Get
41389,Get,5448-reducing-the-rank-in-relational-factorization-models-by-including-observable-patterns.pdf,41389_2014_NIPS_Get
41390,Get,5331-clustering-from-labels-and-time-varying-graphs.pdf,41390_2014_NIPS_Get
41391,Get,5434-from-stochastic-mixability-to-fast-rates.pdf,41391_2014_NIPS_Get
41392,Get,5334-recovery-of-coherent-data-via-low-rank-dictionary-pursuit.pdf,41392_2014_NIPS_Get
41393,Get,5264-inferring-sparse-representations-of-continuous-signals-with-continuous-orthogonal-matching-pursuit.pdf,41393_2014_NIPS_Get
41394,Get,5558-analysis-of-variational-bayesian-latent-dirichlet-allocation-weaker-sparsity-than-map.pdf,41394_2014_NIPS_Get
41395,Get,5380-discovering-learning-and-exploiting-relevance.pdf,41395_2014_NIPS_Get
41396,Get,5574-divide-and-conquer-learning-by-anchoring-a-conical-hull.pdf,41396_2014_NIPS_Get
41397,Get,5455-extended-and-unscented-gaussian-processes.pdf,41397_2014_NIPS_Get
41398,Get,5431-spectral-methods-meet-em-a-provably-optimal-algorithm-for-crowdsourcing.pdf,41398_2014_NIPS_Get
41399,Get,5544-exploiting-linear-structure-within-convolutional-networks-for-efficient-evaluation.pdf,41399_2014_NIPS_Get
41400,Get,5350-learning-to-discover-efficient-mathematical-identities.pdf,41400_2014_NIPS_Get
41401,Get,5391-the-large-margin-mechanism-for-differentially-private-maximization.pdf,41401_2014_NIPS_Get
41402,Get,5395-dfacto-distributed-factorization-of-tensors.pdf,41402_2014_NIPS_Get
41403,Get,5236-localized-data-fusion-for-kernel-k-means-clustering-with-application-to-cancer-biology.pdf,41403_2014_NIPS_Get
41404,Get,5369-conditional-swap-regret-and-conditional-correlated-equilibrium.pdf,41404_2014_NIPS_Get
41405,Get,5533-mode-estimation-for-high-dimensional-discrete-tree-graphical-models.pdf,41405_2014_NIPS_Get
41406,Get,5333-large-scale-l-bfgs-using-mapreduce.pdf,41406_2014_NIPS_Get
41407,Get,5565-submodular-attribute-selection-for-action-recognition-in-video.pdf,41407_2014_NIPS_Get
41408,Get,5524-efficient-structured-matrix-rank-minimization.pdf,41408_2014_NIPS_Get
41409,Get,5306-on-integrated-clustering-and-outlier-detection.pdf,41409_2014_NIPS_Get
41410,Get,5469-a-drifting-games-analysis-for-online-learning-and-applications-to-boosting.pdf,41410_2014_NIPS_Get
41411,Get,5315-projecting-markov-random-field-parameters-for-fast-mixing.pdf,41411_2014_NIPS_Get
41412,Get,5554-automatic-discovery-of-cognitive-skills-to-improve-the-prediction-of-student-learning.pdf,41412_2014_NIPS_Get
41413,Get,5251-near-optimal-sample-estimators-for-spherical-gaussian-mixtures.pdf,41413_2014_NIPS_Get
41414,Get,5374-automated-variational-inference-for-gaussian-process-models.pdf,41414_2014_NIPS_Get
41415,Get,5415-learning-mixtures-of-submodular-functions-for-image-collection-summarization.pdf,41415_2014_NIPS_Get
41416,Get,5409-robust-tensor-decomposition-with-gross-corruption.pdf,41416_2014_NIPS_Get
41417,Get,5475-provable-tensor-factorization-with-missing-data.pdf,41417_2014_NIPS_Get
41418,Get,5609-parallel-successive-convex-approximation-for-nonsmooth-nonconvex-optimization.pdf,41418_2014_NIPS_Get
41419,Get,5272-using-convolutional-neural-networks-to-recognize-rhythm-stimuli-from-electroencephalography-recordings.pdf,41419_2014_NIPS_Get
41420,Get,5316-blossom-tree-graphical-models.pdf,41420_2014_NIPS_Get
41421,Get,5245-model-based-reinforcement-learning-and-the-eluder-dimension.pdf,41421_2014_NIPS_Get
41422,Get,5361-minimax-optimal-inference-from-partial-rankings.pdf,41422_2014_NIPS_Get
41423,Get,5516-spectral-methods-for-indian-buffet-process-inference.pdf,41423_2014_NIPS_Get
41424,Get,5504-on-the-statistical-consistency-of-plug-in-classifiers-for-non-decomposable-performance-measures.pdf,41424_2014_NIPS_Get
41425,Get,5222-top-rank-optimization-in-linear-time.pdf,41425_2014_NIPS_Get
41426,Get,5517-spectral-methods-for-supervised-topic-models.pdf,41426_2014_NIPS_Get
41427,Get,5575-graphical-models-for-recovering-probabilistic-and-causal-queries-from-missing-data.pdf,41427_2014_NIPS_Get
41428,Get,5615-sparse-pca-with-oracle-property.pdf,41428_2014_NIPS_Get
41429,Get,5432-unsupervised-transcription-of-piano-music.pdf,41429_2014_NIPS_Get
41430,Get,5559-decoupled-variational-gaussian-inference.pdf,41430_2014_NIPS_Get
41431,Get,5465-estimation-with-norm-regularization.pdf,41431_2014_NIPS_Get
41432,Get,5471-decomposing-parameter-estimation-problems.pdf,41432_2014_NIPS_Get
41433,Get,5610-stochastic-proximal-gradient-descent-with-acceleration-techniques.pdf,41433_2014_NIPS_Get
41434,Get,5463-learning-to-optimize-via-information-directed-sampling.pdf,41434_2014_NIPS_Get
41435,Get,5399-covariance-shrinkage-for-autocorrelated-data.pdf,41435_2014_NIPS_Get
41436,Get,5420-do-convnets-learn-correspondence.pdf,41436_2014_NIPS_Get
41437,Get,5527-the-blinded-bandit-learning-with-adaptive-feedback.pdf,41437_2014_NIPS_Get
41438,Get,5307-convex-optimization-procedure-for-clustering-theoretical-revisit.pdf,41438_2014_NIPS_Get
41439,Get,5233-sparse-bayesian-structure-learning-with-dependent-relevance-determination-priors.pdf,41439_2014_NIPS_Get
41440,Get,5284-weakly-supervised-discovery-of-visual-pattern-configurations.pdf,41440_2014_NIPS_Get
41441,Get,5258-saga-a-fast-incremental-gradient-method-with-support-for-non-strongly-convex-composite-objectives.pdf,41441_2014_NIPS_Get
41442,Get,5631-exclusive-feature-learning-on-arbitrary-structures-via-ell_12-norm.pdf,41442_2014_NIPS_Get
41443,Get,5259-time-data-tradeoffs-by-aggressive-smoothing.pdf,41443_2014_NIPS_Get
41444,Get,5396-distributed-power-law-graph-computing-theoretical-and-empirical-analysis.pdf,41444_2014_NIPS_Get
41445,Get,5411-a-multi-world-approach-to-question-answering-about-real-world-scenes-based-on-uncertain-input.pdf,41445_2014_NIPS_Get
41446,Get,5370-efficient-partial-monitoring-with-prior-information.pdf,41446_2014_NIPS_Get
41447,Get,5317-distributed-parameter-estimation-in-probabilistic-graphical-models.pdf,41447_2014_NIPS_Get
41448,Get,5545-unsupervised-deep-haar-scattering-on-graphs.pdf,41448_2014_NIPS_Get
41449,Get,5401-online-optimization-for-max-norm-regularization.pdf,41449_2014_NIPS_Get
41450,Get,5358-probabilistic-low-rank-matrix-completion-on-finite-alphabets.pdf,41450_2014_NIPS_Get
41451,Get,5291-articulated-pose-estimation-by-a-graphical-model-with-image-dependent-pairwise-relations.pdf,41451_2014_NIPS_Get
41452,Get,5464-bayesian-inference-for-structured-spike-and-slab-priors.pdf,41452_2014_NIPS_Get
41453,Get,5507-bayesian-nonlinear-support-vector-machines-and-discriminative-factor-modeling.pdf,41453_2014_NIPS_Get
41454,Get,5476-generalized-higher-order-orthogonal-iteration-for-tensor-decomposition-and-completion.pdf,41454_2014_NIPS_Get
41455,Get,5532-making-pairwise-binary-graphical-models-attractive.pdf,41455_2014_NIPS_Get
41456,Get,5407-low-rank-approximation-lower-bounds-in-row-update-streams.pdf,41456_2014_NIPS_Get
41457,Get,5485-deep-convolutional-neural-network-for-image-deconvolution.pdf,41457_2014_NIPS_Get
41458,Get,5573-joint-training-of-a-convolutional-network-and-a-graphical-model-for-human-pose-estimation.pdf,41458_2014_NIPS_Get
41459,Get,5345-learning-generative-models-with-visual-attention.pdf,41459_2014_NIPS_Get
41460,Get,5383-metric-learning-for-temporal-sequence-alignment.pdf,41460_2014_NIPS_Get
41461,Get,5586-learning-optimal-commitment-to-overcome-insecurity.pdf,41461_2014_NIPS_Get
41462,Get,5441-how-hard-is-my-mdp-the-distribution-norm-to-the-rescue.pdf,41462_2014_NIPS_Get
41463,Get,5226-near-optimal-density-estimation-in-near-linear-time-using-variable-width-histograms.pdf,41463_2014_NIPS_Get
41464,Get,5270-an-autoencoder-approach-to-learning-bilingual-word-representations.pdf,41464_2014_NIPS_Get
41465,Get,5570-sequential-monte-carlo-for-graphical-models.pdf,41465_2014_NIPS_Get
41466,Get,5438-optimal-regret-minimization-in-posted-price-auctions-with-strategic-buyers.pdf,41466_2014_NIPS_Get
41467,Get,5389-optimal-prior-dependent-neural-population-codes-under-shared-input-noise.pdf,41467_2014_NIPS_Get
41468,Get,5281-deep-fragment-embeddings-for-bidirectional-image-sentence-mapping.pdf,41468_2014_NIPS_Get
41469,Get,5632-flexible-transfer-learning-under-support-and-model-shift.pdf,41469_2014_NIPS_Get
41470,Get,5248-probabilistic-differential-dynamic-programming.pdf,41470_2014_NIPS_Get
41471,Get,5288-predicting-useful-neighborhoods-for-lazy-local-learning.pdf,41471_2014_NIPS_Get
41472,Get,5549-modeling-deep-temporal-dependencies-with-recurrent-grammar-cells.pdf,41472_2014_NIPS_Get
41473,Get,5295-generalized-dantzig-selector-application-to-the-k-support-norm.pdf,41473_2014_NIPS_Get
41474,Get,5273-neurons-as-monte-carlo-samplers-bayesian-inference-and-learning-in-spiking-networks.pdf,41474_2014_NIPS_Get
41475,Get,5313-the-bayesian-case-model-a-generative-approach-for-case-based-reasoning-and-prototype-classification.pdf,41475_2014_NIPS_Get
41476,Get,5480-latent-support-measure-machines-for-bag-of-words-data-classification.pdf,41476_2014_NIPS_Get
41477,Get,5260-local-linear-convergence-of-forward-backward-under-partial-smoothness.pdf,41477_2014_NIPS_Get
41478,Get,5447-raam-the-benefits-of-robustness-in-approximating-aggregated-mdps-in-reinforcement-learning.pdf,41478_2014_NIPS_Get
41479,Get,5416-deep-learning-face-representation-by-joint-identification-verification.pdf,41479_2014_NIPS_Get
41480,Get,5302-a-provable-svd-based-algorithm-for-learning-topics-in-dominant-admixture-corpus.pdf,41480_2014_NIPS_Get
41481,Get,5578-quic-dirty-a-quadratic-approximation-approach-for-dirty-statistical-models.pdf,41481_2014_NIPS_Get
41482,Get,5278-general-stochastic-networks-for-classification.pdf,41482_2014_NIPS_Get
41483,Get,5343-spatio-temporal-representations-of-uncertainty-in-spiking-neural-networks.pdf,41483_2014_NIPS_Get
41484,Get,5268-attentional-neural-network-feature-selection-using-cognitive-feedback.pdf,41484_2014_NIPS_Get
41485,Get,5550-convolutional-neural-network-architectures-for-matching-natural-language-sentences.pdf,41485_2014_NIPS_Get
41486,Get,5397-scalable-non-linear-learning-with-adaptive-polynomial-expansions.pdf,41486_2014_NIPS_Get
41487,Get,5404-on-the-relations-of-lfps-neural-spike-trains.pdf,41487_2014_NIPS_Get
41488,Get,140e1519f6e8f9b2b917ccb04478f32dcf1d.pdf,41488_2014_NIPS_Get
41489,Get,5568-self-paced-learning-with-diversity.pdf,41489_2014_NIPS_Get
41490,Get,5510-feature-cross-substitution-in-adversarial-classification.pdf,41490_2014_NIPS_Get
41491,Get,5551-deep-recursive-neural-networks-for-compositionality-in-language.pdf,41491_2014_NIPS_Get
41492,Get,5357-inference-by-learning-speeding-up-graphical-model-optimization-via-a-coarse-to-fine-cascade-of-pruning-classifiers.pdf,41492_2014_NIPS_Get
41493,Get,5556-a-filtering-approach-to-stochastic-variational-inference.pdf,41493_2014_NIPS_Get
41494,Get,5508-optimizing-f-measures-by-cost-sensitive-classification.pdf,41494_2014_NIPS_Get
41495,Get,5327-two-layer-feature-reduction-for-sparse-group-lasso-via-decomposition-of-convex-sets.pdf,41495_2014_NIPS_Get
41496,Get,5279-improved-multimodal-deep-learning-with-variation-of-information.pdf,41496_2014_NIPS_Get
41497,Get,5410-pewa-patch-based-exponentially-weighted-aggregation-for-image-denoising.pdf,41497_2014_NIPS_Get
41498,Get,5318-elementary-estimators-for-graphical-models.pdf,41498_2014_NIPS_Get
41499,Get,5611-beyond-the-birkhoff-polytope-convex-relaxations-for-vector-permutation-problems.pdf,41499_2014_NIPS_Get
41500,Get,5477-neural-word-embedding-as-implicit-matrix-factorization.pdf,41500_2014_NIPS_Get
41501,Get,5513-multi-resolution-cascades-for-multiclass-object-detection.pdf,41501_2014_NIPS_Get
41502,Get,5328-median-selection-subset-aggregation-for-parallel-inference.pdf,41502_2014_NIPS_Get
41503,Get,5542-recurrent-models-of-visual-attention.pdf,41503_2014_NIPS_Get
41504,Get,5459-tree-structured-gaussian-process-approximations.pdf,41504_2014_NIPS_Get
41505,Get,5474-active-learning-and-best-response-dynamics.pdf,41505_2014_NIPS_Get
41506,Get,5336-analog-memories-in-a-balanced-rate-based-network-of-e-i-neurons.pdf,41506_2014_NIPS_Get
41507,Get,5265-fast-sampling-based-inference-in-balanced-neuronal-networks.pdf,41507_2014_NIPS_Get
41508,Get,5518-spectral-learning-of-mixture-of-hidden-markov-models.pdf,41508_2014_NIPS_Get
41509,Get,5240-subspace-embeddings-for-the-polynomial-kernel.pdf,41509_2014_NIPS_Get
41510,Get,5512-a-boosting-framework-on-grounds-of-online-learning.pdf,41510_2014_NIPS_Get
41511,Get,5400-a-dual-algorithm-for-olfactory-computation-in-the-locust-brain.pdf,41511_2014_NIPS_Get
41512,Get,5530-advances-in-learning-bayesian-networks-of-bounded-treewidth.pdf,41512_2014_NIPS_Get
41513,Get,5241-learning-the-learning-rate-for-prediction-with-expert-advice.pdf,41513_2014_NIPS_Get
41514,Get,5488-on-the-information-theoretic-limits-of-learning-ising-models.pdf,41514_2014_NIPS_Get
41515,Get,5362-efficient-optimization-for-average-precision-svm.pdf,41515_2014_NIPS_Get
41516,Get,5329-asymmetric-lsh-alsh-for-sublinear-time-maximum-inner-product-search-mips.pdf,41516_2014_NIPS_Get
41517,Get,5274-a-framework-for-studying-synaptic-plasticity-with-neural-spike-train-data.pdf,41517_2014_NIPS_Get
41518,Get,5535-randomized-experimental-design-for-causal-graph-discovery.pdf,41518_2014_NIPS_Get
41519,Get,5425-a-multiplicative-model-for-learning-distributed-text-based-attribute-representations.pdf,41519_2014_NIPS_Get
41520,Get,5577-learning-chordal-markov-networks-by-dynamic-programming.pdf,41520_2014_NIPS_Get
41521,Get,5539-depth-map-prediction-from-a-single-image-using-a-multi-scale-deep-network.pdf,41521_2014_NIPS_Get
41522,Get,5384-proximal-quasi-newton-for-computationally-intensive-l1-regularized-m-estimators.pdf,41522_2014_NIPS_Get
41523,Get,5489-a-probabilistic-framework-for-multimodal-retrieval-using-integrative-indian-buffet-process.pdf,41523_2014_NIPS_Get
41524,Get,5351-searching-for-higgs-boson-decay-modes-with-deep-learning.pdf,41524_2014_NIPS_Get
41525,Get,5563-structure-regularization-for-structured-prediction.pdf,41525_2014_NIPS_Get
41526,Get,5627-on-multiplicative-multitask-feature-learning.pdf,41526_2014_NIPS_Get
41527,Get,5490-multivariate-f-divergence-estimation-with-confidence.pdf,41527_2014_NIPS_Get
41528,Get,5620-generalized-unsupervised-manifold-alignment.pdf,41528_2014_NIPS_Get
41529,Get,5557-smoothed-gradients-for-stochastic-variational-inference.pdf,41529_2014_NIPS_Get
41530,Get,5282-recursive-context-propagation-network-for-semantic-scene-labeling.pdf,41530_2014_NIPS_Get
41531,Get,5479-sparse-random-feature-algorithm-as-coordinate-descent-in-hilbert-space.pdf,41531_2014_NIPS_Get
41532,Get,5541-optimal-teaching-for-limited-capacity-human-learners.pdf,41532_2014_NIPS_Get
41533,Get,5365-shaping-social-activity-by-incentivizing-users.pdf,41533_2014_NIPS_Get
41534,Get,5624-analysis-of-brain-states-from-multi-region-lfp-time-series.pdf,41534_2014_NIPS_Get
41535,Get,5393-reputation-based-worker-filtering-in-crowdsourcing.pdf,41535_2014_NIPS_Get
41536,Get,5514-multi-class-deep-boosting.pdf,41536_2014_NIPS_Get
41537,Get,5322-a-differential-equation-for-modeling-nesterovs-accelerated-gradient-method-theory-and-insights.pdf,41537_2014_NIPS_Get
41538,Get,5443-difference-of-convex-functions-programming-for-reinforcement-learning.pdf,41538_2014_NIPS_Get
41539,Get,5340-design-principles-of-the-hippocampal-cognitive-map.pdf,41539_2014_NIPS_Get
41540,Get,5424-deep-symmetry-networks.pdf,41540_2014_NIPS_Get
41541,Get,5371-nonparametric-bayesian-inference-on-multivariate-exponential-families.pdf,41541_2014_NIPS_Get
41542,Get,5387-optimal-rates-for-k-nn-density-and-mode-estimation.pdf,41542_2014_NIPS_Get
41543,Get,5337-feedforward-learning-of-mixture-models.pdf,41543_2014_NIPS_Get
41544,Get,5587-diverse-randomized-agents-vote-to-win.pdf,41544_2014_NIPS_Get
41545,Get,5363-ranking-via-robust-binary-classification.pdf,41545_2014_NIPS_Get
41546,Get,5311-distributed-balanced-clustering-via-mapping-coresets.pdf,41546_2014_NIPS_Get
41547,Get,5531-augur-data-parallel-probabilistic-modeling.pdf,41547_2014_NIPS_Get
41548,Get,5437-learning-mixtures-of-ranking-models.pdf,41548_2014_NIPS_Get
41549,Get,5359-controlling-privacy-in-recommender-systems.pdf,41549_2014_NIPS_Get
41550,Get,5348-convolutional-kernel-networks.pdf,41550_2014_NIPS_Get
41551,Get,5588-fairness-in-multi-agent-sequential-decision-making.pdf,41551_2014_NIPS_Get
41552,Get,5325-submodular-meets-structured-finding-diverse-subsets-in-exponentially-large-structured-item-sets.pdf,41552_2014_NIPS_Get
41553,Get,5484-do-deep-nets-really-need-to-be-deep.pdf,41553_2014_NIPS_Get
41554,Get,5301-dynamic-rank-factor-model-for-text-streams.pdf,41554_2014_NIPS_Get
41555,Get,5423-generative-adversarial-nets.pdf,41555_2014_NIPS_Get
41556,Get,5482-testing-unfaithful-gaussian-graphical-models.pdf,41556_2014_NIPS_Get
41557,Get,5472-global-sensitivity-analysis-for-map-inference-in-graphical-models.pdf,41557_2014_NIPS_Get
41558,Get,5506-deconvolution-of-high-dimensional-mixtures-via-boosting-with-application-to-diffusion-weighted-mri-of-human-brain.pdf,41558_2014_NIPS_Get
41559,Get,5525-efficient-minimax-signal-detection-on-graphs.pdf,41559_2014_NIPS_Get
41560,Get,5618-cone-constrained-principal-component-analysis.pdf,41560_2014_NIPS_Get
41561,Get,5442-on-communication-cost-of-distributed-statistical-estimation-and-dimensionality.pdf,41561_2014_NIPS_Get
41562,Get,5585-computing-nash-equilibria-in-generalized-interdependent-security-games.pdf,41562_2014_NIPS_Get
41563,Get,5454-consistent-binary-classification-with-generalized-performance-metrics.pdf,41563_2014_NIPS_Get
41564,Get,5308-greedy-subspace-clustering.pdf,41564_2014_NIPS_Get
41565,Get,5467-deterministic-symmetric-positive-semidefinite-matrix-completion.pdf,41565_2014_NIPS_Get
41566,Get,5613-multi-step-stochastic-admm-in-high-dimensions-applications-to-sparse-optimization-and-matrix-decomposition.pdf,41566_2014_NIPS_Get
41567,Get,5381-online-combinatorial-optimization-with-stochastic-decision-sets-and-adversarial-losses.pdf,41567_2014_NIPS_Get
41568,Get,5483-sampling-for-inference-in-probabilistic-models-with-fast-bayesian-quadrature.pdf,41568_2014_NIPS_Get
41569,Get,5519-multi-scale-spectral-decomposition-of-massive-graphs.pdf,41569_2014_NIPS_Get
41570,Get,5440-the-limits-of-squared-euclidean-distance-regularization.pdf,41570_2014_NIPS_Get
41571,Get,5612-bregman-alternating-direction-method-of-multipliers.pdf,41571_2014_NIPS_Get
41572,Get,5628-multitask-learning-meets-tensor-factorization-task-imputation-via-convex-optimization.pdf,41572_2014_NIPS_Get
41573,Get,5598-on-model-parallelization-and-scheduling-strategies-for-distributed-machine-learning.pdf,41573_2014_NIPS_Get
41574,Get,5341-scalable-inference-for-neuronal-connectivity-from-calcium-imaging.pdf,41574_2014_NIPS_Get
41575,Get,5319-structure-learning-of-antiferromagnetic-ising-models.pdf,41575_2014_NIPS_Get
41576,Get,5326-the-noisy-power-method-a-meta-algorithm-with-applications.pdf,41576_2014_NIPS_Get
41577,Get,5552-algorithm-selection-by-rational-metareasoning-as-a-model-of-human-strategy-selection.pdf,41577_2014_NIPS_Get
41578,Get,5392-extremal-mechanisms-for-local-differential-privacy.pdf,41578_2014_NIPS_Get
41579,Get,5275-global-belief-recursive-neural-networks.pdf,41579_2014_NIPS_Get
41580,Get,5616-a-statistical-model-for-tensor-pca.pdf,41580_2014_NIPS_Get
41581,Get,5622-real-time-decoding-of-an-integrate-and-fire-encoder.pdf,41581_2014_NIPS_Get
41582,Get,5242-delay-tolerant-algorithms-for-asynchronous-distributed-online-learning.pdf,41582_2014_NIPS_Get
41583,Get,5422-on-the-number-of-linear-regions-of-deep-neural-networks.pdf,41583_2014_NIPS_Get
41584,Get,5486-identifying-and-attacking-the-saddle-point-problem-in-high-dimensional-non-convex-optimization.pdf,41584_2014_NIPS_Get
41585,Get,5625-extracting-latent-structure-from-multiple-interacting-neural-populations.pdf,41585_2014_NIPS_Get
41586,Get,5237-learning-with-fredholm-kernels.pdf,41586_2014_NIPS_Get
41587,Get,5456-hamming-ball-auxiliary-sampling-for-factorial-hidden-markov-models.pdf,41587_2014_NIPS_Get
41588,Get,5446-optimizing-energy-production-using-policy-search-and-predictive-state-representations.pdf,41588_2014_NIPS_Get
41589,Get,5478-scaling-up-importance-sampling-for-markov-logic-networks.pdf,41589_2014_NIPS_Get
41590,Get,5390-optimal-neural-codes-for-control-and-estimation.pdf,41590_2014_NIPS_Get
41591,Get,5309-graph-clustering-with-missing-data-convex-algorithms-and-analysis.pdf,41591_2014_NIPS_Get
41592,Get,5566-scale-adaptive-blind-deblurring.pdf,41592_2014_NIPS_Get
41593,Get,5249-weighted-importance-sampling-for-off-policy-learning-with-linear-function-approximation.pdf,41593_2014_NIPS_Get
41594,Get,5266-information-based-learning-by-agents-in-unbounded-state-spaces.pdf,41594_2014_NIPS_Get
41595,Get,5505-exponential-concentration-of-a-density-functional-estimator.pdf,41595_2014_NIPS_Get
41596,Get,5238-scalable-kernel-methods-via-doubly-stochastic-gradients.pdf,41596_2014_NIPS_Get
41597,Get,5417-fast-training-of-pose-detectors-in-the-fourier-domain.pdf,41597_2014_NIPS_Get
41598,Get,5356-an-accelerated-proximal-coordinate-gradient-method.pdf,41598_2014_NIPS_Get
41599,Get,5599-communication-efficient-distributed-dual-coordinate-ascent.pdf,41599_2014_NIPS_Get
41600,Get,5261-simple-map-inference-via-low-rank-relaxations.pdf,41600_2014_NIPS_Get
41601,Get,5449-a-sampling.pdf,41601_2014_NIPS_Get
41602,Get,5338-a-bayesian-model-for-identifying-hierarchically-organised-states-in-neural-population-activity.pdf,41602_2014_NIPS_Get
41603,Get,5346-sequence-to-sequence-learning-with-neural-networks.pdf,41603_2014_NIPS_Get
41604,Get,5619-improved-distributed-principal-component-analysis.pdf,41604_2014_NIPS_Get
41605,Get,5426-sparse-polynomial-learning-and-graph-sketching.pdf,41605_2014_NIPS_Get
41606,Get,5583-tight-continuous-relaxation-of-the-balanced-k-cut-problem.pdf,41606_2014_NIPS_Get
41607,Get,5234-mondrian-forests-efficient-online-random-forests.pdf,41607_2014_NIPS_Get
41608,Get,5564-expectation-maximization-for-learning-determinantal-point-processes.pdf,41608_2014_NIPS_Get
41609,Get,5300-capturing-semantically-meaningful-word-dependencies-with-an-admixture-of-poisson-mrfs.pdf,41609_2014_NIPS_Get
41610,Get,5584-streaming-memory-limited-algorithms-for-community-detection.pdf,41610_2014_NIPS_Get
41611,Get,5360-content-based-recommendations-with-poisson-factorization.pdf,41611_2014_NIPS_Get
41612,Get,5537-a-statistical-decision-theoretic-framework-for-social-choice.pdf,41612_2014_NIPS_Get
41613,Get,5403-compressive-sensing-of-signals-from-a-gmm-with-sparse-precision-matrices.pdf,41613_2014_NIPS_Get
41614,Get,5592-bayesian-sampling-using-stochastic-gradient-thermostats.pdf,41614_2014_NIPS_Get
41615,Get,5320-on-sparse-gaussian-chain-graph-models.pdf,41615_2014_NIPS_Get
41616,Get,5398-orbit-regularization.pdf,41616_2014_NIPS_Get
41617,Get,5243-efficient-minimax-strategies-for-square-loss-games.pdf,41617_2014_NIPS_Get
41618,Get,5427-a-residual-bootstrap-for-high-dimensional-regression-with-near-low-rank-designs.pdf,41618_2014_NIPS_Get
41619,Get,5511-large-margin-convex-polytope-machine.pdf,41619_2014_NIPS_Get
41620,Get,5593-distributed-variational-inference-in-sparse-gaussian-process-regression-and-latent-variable-models.pdf,41620_2014_NIPS_Get
41621,Get,5323-learning-distributed-representations-for-structured-output-prediction.pdf,41621_2014_NIPS_Get
41622,Get,5496-convex-deep-learning-via-normalized-kernels.pdf,41622_2014_NIPS_Get
41623,Get,5408-tight-convex-relaxations-for-sparse-matrix-factorization.pdf,41623_2014_NIPS_Get
41624,Get,5495-learning-to-search-in-branch-and-bound-algorithms.pdf,41624_2014_NIPS_Get
41625,Get,5499-an-integer-polynomial-programming-based-framework-for-lifted-map-inference.pdf,41625_2014_NIPS_Get
41626,Get,5344-conditional-random-field-autoencoders-for-unsupervised-structured-prediction.pdf,41626_2014_NIPS_Get
41627,Get,5347-how-transferable-are-features-in-deep-neural-networks.pdf,41627_2014_NIPS_Get
41628,Get,5614-accelerated-mini-batch-randomized-block-coordinate-descent-method.pdf,41628_2014_NIPS_Get
41629,Get,5421-deep-learning-for-real-time-atari-game-play-using-offline-monte-carlo-tree-search-planning.pdf,41629_2014_NIPS_Get
41630,Get,5330-a-latent-source-model-for-online-collaborative-filtering.pdf,41630_2014_NIPS_Get
41631,Get,5596-distributed-bayesian-posterior-sampling-via-moment-sharing.pdf,41631_2014_NIPS_Get
41632,Get,5487-learning-with-pseudo-ensembles.pdf,41632_2014_NIPS_Get
41633,Get,5366-learning-time-varying-coverage-functions.pdf,41633_2014_NIPS_Get
41634,Get,5252-tighten-after-relax-minimax-optimal-sparse-pca-in-polynomial-time.pdf,41634_2014_NIPS_Get
41635,Get,5385-discriminative-metric-learning-by-neighborhood-gerrymandering.pdf,41635_2014_NIPS_Get
41636,Get,5402-finding-a-sparse-vector-in-a-subspace-linear-sparsity-using-alternating-directions.pdf,41636_2014_NIPS_Get
41637,Get,5450-asynchronous-anytime-sequential-monte-carlo.pdf,41637_2014_NIPS_Get
41638,Get,5332-discrete-graph-hashing.pdf,41638_2014_NIPS_Get
41639,Get,5394-feedback-detection-for-live-predictors.pdf,41639_2014_NIPS_Get
41640,Get,5439-rates-of-convergence-for-nearest-neighbor-classification.pdf,41640_2014_NIPS_Get
41641,Get,5253-consistency-of-weighted-majority-votes.pdf,41641_2014_NIPS_Get
